branded_drug	ingredient
DRON:01005180	CHEBI:15377
DRON:01005180	CHEBI:16997
DRON:01005180	CHEBI:17754
DRON:01005184	CHEBI:15366
DRON:01005184	CHEBI:15377
DRON:01005184	CHEBI:32954
DRON:01005184	CHEBI:53424
DRON:01005188	CHEBI:15377
DRON:01005188	CHEBI:32145
DRON:01005188	CHEBI:53424
DRON:01005188	DRON:00723496
DRON:01005190	CHEBI:15377
DRON:01005190	CHEBI:32145
DRON:01005190	CHEBI:53424
DRON:01005190	DRON:00723496
DRON:01005191	CHEBI:15377
DRON:01005191	CHEBI:32145
DRON:01005191	CHEBI:53424
DRON:01005191	DRON:00723496
DRON:01005192	CHEBI:15377
DRON:01005192	CHEBI:32145
DRON:01005192	CHEBI:53424
DRON:01005192	DRON:00723496
DRON:01005196	CHEBI:15377
DRON:01005196	CHEBI:16236
DRON:01005196	CHEBI:17754
DRON:01005196	CHEBI:17987
DRON:01005196	DRON:00723250
DRON:01005196	DRON:00723258
DRON:01005196	DRON:00723410
DRON:01005196	DRON:00723577
DRON:01005204	CHEBI:16134
DRON:01005204	CHEBI:168426
DRON:01005204	CHEBI:16997
DRON:01005204	CHEBI:30618
DRON:01005204	CHEBI:32035
DRON:01005204	CHEBI:32178
DRON:01005204	CHEBI:32234
DRON:01005204	CHEBI:50821
DRON:01005204	CHEBI:5291
DRON:01005204	CHEBI:53426
DRON:01005204	CHEBI:90184
DRON:01005204	DRON:00020263
DRON:01005204	DRON:00724000
DRON:01005207	CHEBI:16236
DRON:01005207	CHEBI:17754
DRON:01005207	CHEBI:17987
DRON:01005207	DRON:00723250
DRON:01005207	DRON:00723258
DRON:01005207	DRON:00723484
DRON:01005207	DRON:00723577
DRON:01005207	DRON:00856066
DRON:01005208	CHEBI:15377
DRON:01005208	CHEBI:15882
DRON:01005208	CHEBI:17231
DRON:01005208	CHEBI:17754
DRON:01005208	CHEBI:17883
DRON:01005208	CHEBI:27363
DRON:01005208	CHEBI:32145
DRON:01005208	CHEBI:9754
DRON:01005210	CHEBI:29864
DRON:01005210	CHEBI:53700
DRON:01005210	DRON:00020263
DRON:01005210	DRON:00723503
DRON:01005213	CHEBI:15377
DRON:01005213	CHEBI:15882
DRON:01005213	CHEBI:17231
DRON:01005213	CHEBI:17754
DRON:01005213	CHEBI:17883
DRON:01005213	CHEBI:27363
DRON:01005213	CHEBI:32145
DRON:01005213	CHEBI:34683
DRON:01005215	CHEBI:15377
DRON:01005215	CHEBI:15882
DRON:01005215	CHEBI:17231
DRON:01005215	CHEBI:17754
DRON:01005215	CHEBI:17883
DRON:01005215	CHEBI:27363
DRON:01005215	CHEBI:32145
DRON:01005215	CHEBI:34683
DRON:01005217	CHEBI:15377
DRON:01005217	CHEBI:15428
DRON:01005218	CHEBI:15377
DRON:01005218	CHEBI:15428
DRON:01005219	CHEBI:15377
DRON:01005219	CHEBI:15428
DRON:01005222	CHEBI:16997
DRON:01005222	CHEBI:17754
DRON:01005222	CHEBI:17992
DRON:01005222	CHEBI:30187
DRON:01005222	CHEBI:77868
DRON:01005222	DRON:00018822
DRON:01005222	DRON:00019574
DRON:01005222	DRON:00020263
DRON:01005222	DRON:00723223
DRON:01005222	DRON:00723323
DRON:01005222	DRON:00723487
DRON:01005222	DRON:00723499
DRON:01005222	DRON:00723503
DRON:01005223	CHEBI:15377
DRON:01005223	CHEBI:27570
DRON:01005223	CHEBI:30911
DRON:01005223	CHEBI:53426
DRON:01005225	CHEBI:15377
DRON:01005225	CHEBI:27570
DRON:01005225	CHEBI:30911
DRON:01005225	CHEBI:53426
DRON:01005226	CHEBI:15882
DRON:01005226	CHEBI:17231
DRON:01005226	CHEBI:17754
DRON:01005226	CHEBI:17883
DRON:01005226	CHEBI:26710
DRON:01005226	CHEBI:27363
DRON:01005226	CHEBI:32145
DRON:01005228	CHEBI:15882
DRON:01005228	CHEBI:17231
DRON:01005228	CHEBI:17754
DRON:01005228	CHEBI:17883
DRON:01005228	CHEBI:26710
DRON:01005228	CHEBI:27363
DRON:01005228	CHEBI:32145
DRON:01005230	CHEBI:22652
DRON:01005230	CHEBI:29864
DRON:01005230	CHEBI:32159
DRON:01005230	CHEBI:64746
DRON:01005231	CHEBI:17992
DRON:01005231	CHEBI:26710
DRON:01005233	CHEBI:15377
DRON:01005233	CHEBI:16811
DRON:01005233	CHEBI:25555
DRON:01005233	CHEBI:27570
DRON:01005233	CHEBI:53426
DRON:01005235	CHEBI:168426
DRON:01005235	CHEBI:26710
DRON:01005235	CHEBI:32178
DRON:01005235	CHEBI:62968
DRON:01005235	DRON:00020263
DRON:01005235	DRON:00723998
DRON:01005235	DRON:00845278
DRON:01005237	CHEBI:15377
DRON:01005237	CHEBI:16997
DRON:01005237	CHEBI:17754
DRON:01005240	CHEBI:17246
DRON:01005240	CHEBI:29864
DRON:01005240	CHEBI:30563
DRON:01005240	CHEBI:32178
DRON:01005240	CHEBI:32234
DRON:01005240	CHEBI:46793
DRON:01005240	CHEBI:50819
DRON:01005240	CHEBI:62968
DRON:01005240	DRON:00723226
DRON:01005240	DRON:00723505
DRON:01005241	CHEBI:15377
DRON:01005241	CHEBI:16997
DRON:01005242	CHEBI:15377
DRON:01005242	CHEBI:16997
DRON:01005243	CHEBI:15377
DRON:01005243	CHEBI:16997
DRON:01005247	CHEBI:15377
DRON:01005247	CHEBI:17992
DRON:01005247	CHEBI:27570
DRON:01005247	CHEBI:53426
DRON:01005249	CHEBI:15377
DRON:01005249	CHEBI:17992
DRON:01005249	CHEBI:27570
DRON:01005249	CHEBI:53426
DRON:01005255	CHEBI:29864
DRON:01005257	CHEBI:15377
DRON:01005257	CHEBI:17754
DRON:01005257	CHEBI:32145
DRON:01005257	DRON:00019115
DRON:01005260	CHEBI:53426
DRON:01005260	DRON:01034958
DRON:01005269	CHEBI:15377
DRON:01005269	CHEBI:26710
DRON:01005269	CHEBI:53426
DRON:01005269	DRON:00017526
DRON:01005269	DRON:00018612
DRON:01005272	CHEBI:15377
DRON:01005272	CHEBI:16997
DRON:01005272	CHEBI:17824
DRON:01005272	CHEBI:24267
DRON:01005272	DRON:00723246
DRON:01005272	DRON:00723249
DRON:01005272	DRON:00723287
DRON:01005272	DRON:00723821
DRON:01005272	DRON:00723831
DRON:01005272	DRON:01034969
DRON:01005274	CHEBI:15377
DRON:01005274	CHEBI:16125
DRON:01005274	CHEBI:16997
DRON:01005274	CHEBI:17987
DRON:01005274	CHEBI:32150
DRON:01005274	CHEBI:32154
DRON:01005274	CHEBI:64275
DRON:01005274	DRON:00018289
DRON:01005274	DRON:00723355
DRON:01005274	DRON:00723481
DRON:01005274	DRON:00723913
DRON:01005274	DRON:00724193
DRON:01005276	CHEBI:15377
DRON:01005276	CHEBI:16997
DRON:01005276	CHEBI:17824
DRON:01005276	CHEBI:24267
DRON:01005276	DRON:00723246
DRON:01005276	DRON:00723249
DRON:01005276	DRON:00723287
DRON:01005276	DRON:00723821
DRON:01005276	DRON:00723831
DRON:01005276	DRON:01034969
DRON:01005280	CHEBI:15377
DRON:01005280	CHEBI:26710
DRON:01005280	CHEBI:29864
DRON:01005280	CHEBI:32145
DRON:01005280	CHEBI:53426
DRON:01005284	CHEBI:16134
DRON:01005284	CHEBI:16997
DRON:01005284	CHEBI:17246
DRON:01005284	CHEBI:32178
DRON:01005284	CHEBI:32234
DRON:01005284	CHEBI:50821
DRON:01005284	CHEBI:53248
DRON:01005284	CHEBI:62968
DRON:01005284	CHEBI:90184
DRON:01005284	DRON:00017493
DRON:01005284	DRON:00723503
DRON:01005284	DRON:00724050
DRON:01005286	CHEBI:29864
DRON:01005286	CHEBI:30911
DRON:01005286	CHEBI:32145
DRON:01005290	CHEBI:15377
DRON:01005290	CHEBI:16125
DRON:01005290	CHEBI:16134
DRON:01005290	CHEBI:17754
DRON:01005290	CHEBI:17987
DRON:01005290	CHEBI:24267
DRON:01005290	CHEBI:29016
DRON:01005290	CHEBI:32234
DRON:01005290	DRON:00018289
DRON:01005290	DRON:00723355
DRON:01005290	DRON:00723700
DRON:01005290	DRON:00723913
DRON:01005290	DRON:01002945
DRON:01005294	CHEBI:15377
DRON:01005294	CHEBI:32145
DRON:01005294	DRON:00723241
DRON:01005294	DRON:00723359
DRON:01005295	CHEBI:30563
DRON:01005295	CHEBI:30618
DRON:01005295	CHEBI:32178
DRON:01005295	CHEBI:32234
DRON:01005295	CHEBI:50819
DRON:01005295	CHEBI:50821
DRON:01005295	CHEBI:62968
DRON:01005295	DRON:00723496
DRON:01005295	DRON:00723811
DRON:01005295	DRON:00845278
DRON:01005296	CHEBI:30563
DRON:01005296	CHEBI:30618
DRON:01005296	CHEBI:32178
DRON:01005296	CHEBI:32234
DRON:01005296	CHEBI:50819
DRON:01005296	CHEBI:62968
DRON:01005296	DRON:00723226
DRON:01005296	DRON:00723496
DRON:01005296	DRON:00723811
DRON:01005296	DRON:00845278
DRON:01005297	CHEBI:30563
DRON:01005297	CHEBI:30618
DRON:01005297	CHEBI:32178
DRON:01005297	CHEBI:32234
DRON:01005297	CHEBI:50819
DRON:01005297	CHEBI:50821
DRON:01005297	CHEBI:62968
DRON:01005297	DRON:00723496
DRON:01005297	DRON:00723811
DRON:01005297	DRON:00845278
DRON:01005298	CHEBI:17992
DRON:01005298	CHEBI:53426
DRON:01005299	CHEBI:17992
DRON:01005299	CHEBI:53426
DRON:01005302	CHEBI:15428
DRON:01005302	CHEBI:17992
DRON:01005302	CHEBI:26710
DRON:01005302	CHEBI:29864
DRON:01005302	DRON:00018612
DRON:01005303	CHEBI:15428
DRON:01005303	CHEBI:17992
DRON:01005303	CHEBI:26710
DRON:01005303	CHEBI:29864
DRON:01005303	DRON:00018612
DRON:01005304	CHEBI:17992
DRON:01005304	CHEBI:6650
DRON:01005304	DRON:00019735
DRON:01005304	DRON:00723487
DRON:01005306	CHEBI:15377
DRON:01005306	CHEBI:26710
DRON:01005306	CHEBI:29864
DRON:01005306	CHEBI:53426
DRON:01005308	CHEBI:15377
DRON:01005308	CHEBI:26710
DRON:01005308	CHEBI:29864
DRON:01005308	CHEBI:53426
DRON:01005309	CHEBI:15377
DRON:01005309	CHEBI:17754
DRON:01005309	CHEBI:34056
DRON:01005309	CHEBI:52683
DRON:01005309	CHEBI:53426
DRON:01005309	CHEBI:64275
DRON:01005309	DRON:00723717
DRON:01005313	CHEBI:15377
DRON:01005313	CHEBI:53424
DRON:01005313	DRON:00017526
DRON:01005313	DRON:00018612
DRON:01005315	CHEBI:15377
DRON:01005315	CHEBI:53424
DRON:01005315	DRON:00017526
DRON:01005315	DRON:00018612
DRON:01005319	CHEBI:15377
DRON:01005319	CHEBI:34056
DRON:01005319	CHEBI:64275
DRON:01005319	DRON:00017664
DRON:01005319	DRON:00017909
DRON:01005319	DRON:00018231
DRON:01005319	DRON:00723791
DRON:01005319	DRON:00724136
DRON:01005321	CHEBI:15377
DRON:01005321	CHEBI:17883
DRON:01005321	CHEBI:26710
DRON:01005321	CHEBI:29864
DRON:01005321	CHEBI:32145
DRON:01005321	CHEBI:53426
DRON:01005323	CHEBI:15377
DRON:01005323	CHEBI:17883
DRON:01005323	CHEBI:26710
DRON:01005323	CHEBI:29864
DRON:01005323	CHEBI:32145
DRON:01005323	CHEBI:53426
DRON:01005324	CHEBI:17992
DRON:01005324	CHEBI:27570
DRON:01005324	CHEBI:53424
DRON:01005329	CHEBI:15428
DRON:01005329	CHEBI:17996
DRON:01005329	CHEBI:27570
DRON:01005331	CHEBI:15428
DRON:01005331	CHEBI:17996
DRON:01005331	CHEBI:27570
DRON:01005336	CHEBI:30563
DRON:01005336	CHEBI:32026
DRON:01005336	CHEBI:32178
DRON:01005336	CHEBI:53248
DRON:01005336	CHEBI:62968
DRON:01005336	DRON:00020263
DRON:01005336	DRON:00723223
DRON:01005336	DRON:00724165
DRON:01005340	CHEBI:15377
DRON:01005340	CHEBI:17883
DRON:01005340	CHEBI:26710
DRON:01005340	CHEBI:32145
DRON:01005340	CHEBI:53426
DRON:01005340	DRON:00017526
DRON:01005340	DRON:00723204
DRON:01005342	CHEBI:15377
DRON:01005342	CHEBI:17883
DRON:01005342	CHEBI:26710
DRON:01005342	CHEBI:32145
DRON:01005342	CHEBI:53426
DRON:01005342	DRON:00017526
DRON:01005342	DRON:00723204
DRON:01005346	CHEBI:15377
DRON:01005346	CHEBI:26710
DRON:01005346	CHEBI:32954
DRON:01005349	CHEBI:15377
DRON:01005349	CHEBI:26710
DRON:01005349	CHEBI:32954
DRON:01005352	CHEBI:17883
DRON:01005352	CHEBI:17992
DRON:01005352	CHEBI:27570
DRON:01005352	CHEBI:32145
DRON:01005352	CHEBI:53426
DRON:01005353	CHEBI:15377
DRON:01005353	CHEBI:17992
DRON:01005353	CHEBI:27570
DRON:01005353	CHEBI:53426
DRON:01005357	CHEBI:15377
DRON:01005357	CHEBI:15428
DRON:01005357	CHEBI:26710
DRON:01005357	CHEBI:27570
DRON:01005357	CHEBI:53426
DRON:01005359	CHEBI:15377
DRON:01005359	CHEBI:15428
DRON:01005359	CHEBI:26710
DRON:01005359	CHEBI:27570
DRON:01005359	CHEBI:53426
DRON:01005362	CHEBI:15377
DRON:01005362	CHEBI:26710
DRON:01005362	CHEBI:53426
DRON:01005364	CHEBI:15377
DRON:01005364	CHEBI:26710
DRON:01005364	CHEBI:53426
DRON:01005374	CHEBI:17992
DRON:01005374	CHEBI:53426
DRON:01005376	CHEBI:17992
DRON:01005376	CHEBI:53426
DRON:01005377	CHEBI:17992
DRON:01005377	CHEBI:53426
DRON:01005385	CHEBI:15377
DRON:01005385	CHEBI:17883
DRON:01005385	CHEBI:26710
DRON:01005385	CHEBI:29016
DRON:01005385	CHEBI:32954
DRON:01005385	CHEBI:53426
DRON:01005387	CHEBI:15377
DRON:01005387	CHEBI:17883
DRON:01005387	CHEBI:26710
DRON:01005387	CHEBI:29016
DRON:01005387	CHEBI:32954
DRON:01005387	CHEBI:53426
DRON:01005388	CHEBI:33130
DRON:01005388	CHEBI:53424
DRON:01005393	CHEBI:15377
DRON:01005393	CHEBI:15741
DRON:01005393	CHEBI:17992
DRON:01005393	CHEBI:32145
DRON:01005393	CHEBI:53424
DRON:01005394	CHEBI:15377
DRON:01005394	CHEBI:15741
DRON:01005394	CHEBI:17992
DRON:01005394	CHEBI:32145
DRON:01005394	CHEBI:53424
DRON:01005396	CHEBI:15377
DRON:01005396	CHEBI:26710
DRON:01005398	CHEBI:15377
DRON:01005398	CHEBI:26710
DRON:01005400	CHEBI:15428
DRON:01005400	CHEBI:26710
DRON:01005400	CHEBI:53426
DRON:01005402	CHEBI:17992
DRON:01005402	CHEBI:27570
DRON:01005402	CHEBI:53426
DRON:01005403	CHEBI:15377
DRON:01005403	CHEBI:16236
DRON:01005403	CHEBI:16240
DRON:01005403	CHEBI:16997
DRON:01005403	CHEBI:17754
DRON:01005403	CHEBI:26078
DRON:01005403	CHEBI:31835
DRON:01005403	CHEBI:32063
DRON:01005403	CHEBI:32111
DRON:01005403	CHEBI:32159
DRON:01005403	CHEBI:53426
DRON:01005403	CHEBI:9405
DRON:01005403	DRON:00016938
DRON:01005403	DRON:00018612
DRON:01005403	DRON:00723204
DRON:01005403	DRON:00723499
DRON:01005403	DRON:00723500
DRON:01005403	DRON:00723503
DRON:01005403	DRON:00723504
DRON:01005404	CHEBI:17992
DRON:01005404	CHEBI:27570
DRON:01005404	CHEBI:53426
DRON:01005411	CHEBI:26710
DRON:01005411	CHEBI:33130
DRON:01005412	CHEBI:17306
DRON:01005412	CHEBI:53426
DRON:01005414	CHEBI:15377
DRON:01005414	CHEBI:15428
DRON:01005416	CHEBI:15377
DRON:01005416	CHEBI:15428
DRON:01005419	CHEBI:30911
DRON:01005419	CHEBI:5291
DRON:01005422	CHEBI:168398
DRON:01005422	CHEBI:32178
DRON:01005422	CHEBI:32234
DRON:01005422	CHEBI:5291
DRON:01005422	CHEBI:61000
DRON:01005422	DRON:00723503
DRON:01005423	CHEBI:168398
DRON:01005423	CHEBI:32178
DRON:01005423	CHEBI:32234
DRON:01005423	CHEBI:5291
DRON:01005423	CHEBI:53700
DRON:01005423	DRON:00723499
DRON:01005424	CHEBI:15377
DRON:01005424	CHEBI:15676
DRON:01005424	CHEBI:28621
DRON:01005424	CHEBI:30911
DRON:01005424	CHEBI:34056
DRON:01005424	CHEBI:64275
DRON:01005424	DRON:00723258
DRON:01005424	DRON:00723266
DRON:01005424	DRON:00723292
DRON:01005424	DRON:00723406
DRON:01005424	DRON:00723556
DRON:01005424	DRON:00723589
DRON:01005424	DRON:00723799
DRON:01005424	DRON:01034794
DRON:01005424	DRON:01034835
DRON:01005424	DRON:01034872
DRON:01005424	DRON:01034916
DRON:01005425	CHEBI:15377
DRON:01005425	CHEBI:34056
DRON:01005425	CHEBI:63554
DRON:01005425	CHEBI:64275
DRON:01005425	DRON:00723572
DRON:01005425	DRON:00723589
DRON:01005425	DRON:00723889
DRON:01005425	DRON:00724085
DRON:01005425	DRON:01034835
DRON:01005425	DRON:01034916
DRON:01005426	CHEBI:30618
DRON:01005426	CHEBI:32178
DRON:01005426	CHEBI:32234
DRON:01005426	CHEBI:50819
DRON:01005426	CHEBI:50821
DRON:01005426	CHEBI:62968
DRON:01005426	DRON:00020263
DRON:01005426	DRON:00723226
DRON:01005426	DRON:00723811
DRON:01005426	DRON:00827263
DRON:01005427	CHEBI:30618
DRON:01005427	CHEBI:32178
DRON:01005427	CHEBI:32234
DRON:01005427	CHEBI:50819
DRON:01005427	CHEBI:62968
DRON:01005427	DRON:00020263
DRON:01005427	DRON:00723226
DRON:01005427	DRON:00723811
DRON:01005427	DRON:00827263
DRON:01005428	CHEBI:30618
DRON:01005428	CHEBI:32178
DRON:01005428	CHEBI:32234
DRON:01005428	CHEBI:62968
DRON:01005428	DRON:00020263
DRON:01005428	DRON:00723226
DRON:01005428	DRON:00723811
DRON:01005428	DRON:00827263
DRON:01005429	CHEBI:30618
DRON:01005429	CHEBI:32178
DRON:01005429	CHEBI:32234
DRON:01005429	CHEBI:50821
DRON:01005429	CHEBI:62968
DRON:01005429	DRON:00020263
DRON:01005429	DRON:00723226
DRON:01005429	DRON:00723811
DRON:01005429	DRON:00827263
DRON:01005430	CHEBI:30618
DRON:01005430	CHEBI:32178
DRON:01005430	CHEBI:32234
DRON:01005430	CHEBI:50819
DRON:01005430	CHEBI:50821
DRON:01005430	CHEBI:62968
DRON:01005430	DRON:00020263
DRON:01005430	DRON:00723811
DRON:01005430	DRON:00827263
DRON:01005431	CHEBI:30618
DRON:01005431	CHEBI:32178
DRON:01005431	CHEBI:32234
DRON:01005431	CHEBI:62968
DRON:01005431	DRON:00020263
DRON:01005431	DRON:00723811
DRON:01005431	DRON:00827263
DRON:01005432	CHEBI:17306
DRON:01005432	CHEBI:53426
DRON:01005433	CHEBI:15882
DRON:01005435	CHEBI:15377
DRON:01005435	CHEBI:17992
DRON:01005435	CHEBI:26849
DRON:01005435	CHEBI:83501
DRON:01005435	DRON:00723869
DRON:01005435	DRON:01034859
DRON:01005441	CHEBI:156496
DRON:01005441	CHEBI:17246
DRON:01005441	CHEBI:30563
DRON:01005441	CHEBI:32178
DRON:01005441	CHEBI:32234
DRON:01005441	CHEBI:46793
DRON:01005441	CHEBI:62968
DRON:01005441	DRON:00020263
DRON:01005441	DRON:00723477
DRON:01005441	DRON:00847532
DRON:01005445	CHEBI:15377
DRON:01005445	CHEBI:17883
DRON:01005445	CHEBI:32139
DRON:01005446	CHEBI:15377
DRON:01005446	CHEBI:17883
DRON:01005446	CHEBI:32139
DRON:01005448	CHEBI:15377
DRON:01005448	CHEBI:17883
DRON:01005448	CHEBI:32139
DRON:01005449	CHEBI:15377
DRON:01005449	CHEBI:17992
DRON:01005449	CHEBI:27570
DRON:01005449	CHEBI:53424
DRON:01005451	CHEBI:15377
DRON:01005451	CHEBI:17992
DRON:01005451	CHEBI:27570
DRON:01005451	CHEBI:53424
DRON:01005454	CHEBI:15377
DRON:01005454	CHEBI:17992
DRON:01005454	CHEBI:27570
DRON:01005454	CHEBI:53424
DRON:01005456	CHEBI:15377
DRON:01005456	CHEBI:17992
DRON:01005456	CHEBI:27570
DRON:01005456	CHEBI:53424
DRON:01005458	CHEBI:29377
DRON:01005459	CHEBI:29377
DRON:01005460	CHEBI:29377
DRON:01005461	CHEBI:29377
DRON:01005462	CHEBI:29377
DRON:01005463	CHEBI:15377
DRON:01005463	CHEBI:16997
DRON:01005463	CHEBI:17987
DRON:01005463	CHEBI:32145
DRON:01005463	CHEBI:32154
DRON:01005463	DRON:00015344
DRON:01005463	DRON:00018231
DRON:01005463	DRON:00723359
DRON:01005466	CHEBI:15377
DRON:01005466	CHEBI:17754
DRON:01005466	CHEBI:23414
DRON:01005466	CHEBI:25140
DRON:01005466	CHEBI:46859
DRON:01005466	DRON:00015749
DRON:01005466	DRON:00723385
DRON:01005466	DRON:00723414
DRON:01005466	DRON:00723584
DRON:01005466	DRON:00723748
DRON:01005466	DRON:00723922
DRON:01005466	DRON:01034784
DRON:01005478	CHEBI:15377
DRON:01005478	CHEBI:16997
DRON:01005478	CHEBI:32145
DRON:01005478	CHEBI:53426
DRON:01005478	DRON:00723355
DRON:01005478	DRON:00723364
DRON:01005478	DRON:00723488
DRON:01005479	CHEBI:15377
DRON:01005479	CHEBI:29864
DRON:01005479	CHEBI:32145
DRON:01005479	DRON:00017526
DRON:01005480	CHEBI:15377
DRON:01005480	CHEBI:29864
DRON:01005480	CHEBI:32145
DRON:01005480	DRON:00017526
DRON:01005482	CHEBI:16134
DRON:01005482	CHEBI:16997
DRON:01005482	CHEBI:30563
DRON:01005482	CHEBI:32026
DRON:01005482	CHEBI:32234
DRON:01005482	CHEBI:50819
DRON:01005482	CHEBI:50821
DRON:01005482	CHEBI:5291
DRON:01005482	CHEBI:90184
DRON:01005482	DRON:00723505
DRON:01005483	CHEBI:139123
DRON:01005483	CHEBI:15377
DRON:01005483	CHEBI:15676
DRON:01005483	CHEBI:16125
DRON:01005483	CHEBI:28621
DRON:01005483	CHEBI:52683
DRON:01005483	CHEBI:53775
DRON:01005483	DRON:00015430
DRON:01005483	DRON:00017664
DRON:01005483	DRON:00723488
DRON:01005483	DRON:00723556
DRON:01005483	DRON:00723577
DRON:01005483	DRON:00723799
DRON:01005483	DRON:00723888
DRON:01005483	DRON:00723913
DRON:01005483	DRON:00723954
DRON:01005486	CHEBI:16449
DRON:01005486	CHEBI:26710
DRON:01005487	CHEBI:26710
DRON:01005488	CHEBI:114786
DRON:01005488	CHEBI:134813
DRON:01005488	CHEBI:15377
DRON:01005488	CHEBI:17883
DRON:01005488	CHEBI:26710
DRON:01005488	CHEBI:26849
DRON:01005488	CHEBI:32145
DRON:01005492	CHEBI:15377
DRON:01005492	DRON:00017526
DRON:01005492	DRON:00018612
DRON:01005495	CHEBI:16236
DRON:01005496	CHEBI:16236
DRON:01005497	CHEBI:131762
DRON:01005497	CHEBI:15377
DRON:01005497	CHEBI:17824
DRON:01005497	CHEBI:24267
DRON:01005497	CHEBI:34123
DRON:01005497	DRON:00723246
DRON:01005497	DRON:00723831
DRON:01005498	DRON:00018209
DRON:01005498	DRON:00730874
DRON:01005501	CHEBI:76359
DRON:01005501	DRON:00018231
DRON:01005501	DRON:00018289
DRON:01005502	CHEBI:15377
DRON:01005502	CHEBI:16449
DRON:01005502	CHEBI:26710
DRON:01005502	CHEBI:37586
DRON:01005504	CHEBI:27570
DRON:01005504	CHEBI:29016
DRON:01005504	DRON:00018534
DRON:01005505	CHEBI:15428
DRON:01005505	CHEBI:26710
DRON:01005505	DRON:00018534
DRON:01005517	DRON:00020263
DRON:01005521	CHEBI:17234
DRON:01005521	CHEBI:17883
DRON:01005521	CHEBI:32145
DRON:01005524	CHEBI:17234
DRON:01005524	CHEBI:17883
DRON:01005524	CHEBI:32145
DRON:01005527	CHEBI:141061
DRON:01005527	CHEBI:15377
DRON:01005527	CHEBI:16236
DRON:01005527	CHEBI:168845
DRON:01005527	CHEBI:174175
DRON:01005527	CHEBI:28621
DRON:01005527	CHEBI:64275
DRON:01005527	DRON:00014401
DRON:01005527	DRON:00018166
DRON:01005527	DRON:00018261
DRON:01005527	DRON:00020263
DRON:01005527	DRON:00723258
DRON:01005527	DRON:00723270
DRON:01005527	DRON:00723412
DRON:01005527	DRON:00723470
DRON:01005527	DRON:00723602
DRON:01005527	DRON:00724131
DRON:01005527	DRON:01034891
DRON:01005528	CHEBI:16134
DRON:01005528	CHEBI:16236
DRON:01005528	CHEBI:166975
DRON:01005528	CHEBI:16997
DRON:01005528	CHEBI:17754
DRON:01005528	CHEBI:17824
DRON:01005528	CHEBI:18145
DRON:01005528	CHEBI:28885
DRON:01005528	CHEBI:30911
DRON:01005528	CHEBI:32234
DRON:01005528	CHEBI:50819
DRON:01005528	CHEBI:50821
DRON:01005528	CHEBI:5291
DRON:01005528	CHEBI:76359
DRON:01005528	CHEBI:90184
DRON:01005528	DRON:00017664
DRON:01005528	DRON:00723389
DRON:01005528	DRON:00837873
DRON:01005529	CHEBI:15377
DRON:01005529	CHEBI:17754
DRON:01005529	CHEBI:27373
DRON:01005529	DRON:00017909
DRON:01005529	DRON:00723919
DRON:01005529	DRON:00724080
DRON:01005530	CHEBI:131383
DRON:01005530	CHEBI:15377
DRON:01005530	CHEBI:16997
DRON:01005530	CHEBI:17754
DRON:01005530	CHEBI:183688
DRON:01005530	CHEBI:53426
DRON:01005530	DRON:00723684
DRON:01005530	DRON:00724177
DRON:01005532	DRON:00018231
DRON:01005532	DRON:00018236
DRON:01005532	DRON:00018261
DRON:01005532	DRON:00723428
DRON:01005533	CHEBI:16236
DRON:01005533	CHEBI:32026
DRON:01005533	CHEBI:32145
DRON:01005533	DRON:00017826
DRON:01005537	CHEBI:26849
DRON:01005537	CHEBI:30618
DRON:01005537	CHEBI:32026
DRON:01005537	CHEBI:34247
DRON:01005537	DRON:00723688
DRON:01005537	DRON:01002945
DRON:01005540	CHEBI:26849
DRON:01005540	CHEBI:30618
DRON:01005540	CHEBI:32026
DRON:01005540	CHEBI:34247
DRON:01005540	DRON:00723688
DRON:01005540	DRON:01002945
DRON:01005542	CHEBI:26849
DRON:01005542	CHEBI:30618
DRON:01005542	CHEBI:32026
DRON:01005542	CHEBI:34247
DRON:01005542	DRON:00723688
DRON:01005542	DRON:01002945
DRON:01005546	CHEBI:29016
DRON:01005547	CHEBI:29016
DRON:01005555	CHEBI:16997
DRON:01005555	CHEBI:17987
DRON:01005555	DRON:00017826
DRON:01005560	CHEBI:16997
DRON:01005560	CHEBI:17987
DRON:01005560	DRON:00017826
DRON:01005562	CHEBI:140618
DRON:01005562	CHEBI:168398
DRON:01005562	CHEBI:26849
DRON:01005562	CHEBI:30563
DRON:01005562	CHEBI:32178
DRON:01005562	CHEBI:32234
DRON:01005562	CHEBI:5291
DRON:01005562	CHEBI:53248
DRON:01005567	CHEBI:168398
DRON:01005567	CHEBI:30618
DRON:01005567	CHEBI:46793
DRON:01005567	DRON:00965882
DRON:01005582	CHEBI:15377
DRON:01005582	CHEBI:26271
DRON:01005582	CHEBI:32145
DRON:01005582	CHEBI:53426
DRON:01005584	CHEBI:15377
DRON:01005584	CHEBI:26271
DRON:01005584	CHEBI:32145
DRON:01005584	CHEBI:53426
DRON:01005588	CHEBI:17234
DRON:01005588	CHEBI:26710
DRON:01005588	DRON:00018281
DRON:01005589	CHEBI:17992
DRON:01005589	CHEBI:26710
DRON:01005589	CHEBI:27570
DRON:01005589	CHEBI:29864
DRON:01005589	CHEBI:3312
DRON:01005589	CHEBI:53426
DRON:01005590	CHEBI:15428
DRON:01005590	CHEBI:17992
DRON:01005590	CHEBI:27570
DRON:01005590	CHEBI:53426
DRON:01005591	CHEBI:17992
