clinical_drug	ingredient	strength	unit
DRON:00052332	CHEBI:617099	10.0	UO:0000022
DRON:00052333	CHEBI:51164	0.025	UO:0000022
DRON:00052334	CHEBI:51164	0.5	UO:0000022
DRON:00052335	CHEBI:31446	200.0	UO:0000022
DRON:00052336	CHEBI:47612	300.0	UO:0000022
DRON:00052337	DRON:00014068	30.0	UO:0000022
DRON:00052338	DRON:00014068	80.0	UO:0000022
DRON:00052339	CHEBI:8245	15.0	UO:0000022
DRON:00052340	CHEBI:134841	25.0	UO:0000022
DRON:00052340	CHEBI:135492	2.5	UO:0000022
DRON:00052340	CHEBI:6897	20.0	UO:0000022
DRON:00052341	CHEBI:2904	50.0	UO:0000022
DRON:00052341	CHEBI:3654	25.0	UO:0000022
DRON:00052341	CHEBI:5775	50.0	UO:0000022
DRON:00052342	CHEBI:2904	25.0	UO:0000022
DRON:00052342	CHEBI:3654	12.5	UO:0000022
DRON:00052342	CHEBI:5775	25.0	UO:0000022
DRON:00052343	CHEBI:5775	25.0	UO:0000022
DRON:00052343	CHEBI:5778	12.5	UO:0000022
DRON:00052343	CHEBI:6904	50.0	UO:0000022
DRON:00052344	DRON:00015923	200.0	UO:0000022
DRON:00052345	CHEBI:3013	50.0	UO:0000022
DRON:00052345	CHEBI:9241	2.5	UO:0000022
DRON:00052346	CHEBI:3013	100.0	UO:0000022
DRON:00052346	CHEBI:9241	5.0	UO:0000022
DRON:00052347	CHEBI:26948	15.0	UO:0000022
DRON:00052347	CHEBI:27306	10.0	UO:0000022
DRON:00052348	CHEBI:26948	50.0	UO:0000022
DRON:00052348	CHEBI:27306	50.0	UO:0000022
DRON:00052349	CHEBI:26948	100.0	UO:0000022
DRON:00052349	CHEBI:27306	200.0	UO:0000022
DRON:00052350	CHEBI:26948	250.0	UO:0000022
DRON:00052350	CHEBI:27306	100.0	UO:0000022
DRON:00052351	DRON:00014790	50.0	UO:0000022
DRON:00052352	DRON:00014790	30.0	UO:0000022
DRON:00052353	CHEBI:34706	2.0	UO:0000022
DRON:00052353	CHEBI:7565	20.0	UO:0000022
DRON:00052354	CHEBI:135499	5.0	UO:0000022
DRON:00052354	CHEBI:9671	15.0	UO:0000022
DRON:00052355	CHEBI:135499	10.0	UO:0000022
DRON:00052355	CHEBI:9671	30.0	UO:0000022
DRON:00052356	CHEBI:2379	400.0	UO:0000022
DRON:00052356	CHEBI:31809	20.0	UO:0000022
DRON:00052357	CHEBI:31809	10.0	UO:0000022
DRON:00052357	CHEBI:61058	250.0	UO:0000022
DRON:00052358	CHEBI:134841	35.0	UO:0000022
DRON:00052358	CHEBI:8499	50.0	UO:0000022
DRON:00052359	CHEBI:45924	160.0	UO:0000022
DRON:00052359	CHEBI:88258	800.0	UO:0000022
DRON:00052360	CHEBI:16204	80.0	UO:0000022
DRON:00052360	DRON:00015879	80.0	UO:0000022
DRON:00052361	DRON:00015097	750.0	UO:0000022
DRON:00052362	CHEBI:76200	250.0	UO:0000022
DRON:00052363	CHEBI:6784	0.05	UO:0000022
DRON:00052364	CHEBI:135538	300.0	UO:0000022
DRON:00052365	CHEBI:135538	500.0	UO:0000022
DRON:00052366	CHEBI:135492	5.0	UO:0000022
DRON:00052367	CHEBI:135581	20.0	UO:0000022
DRON:00052368	CHEBI:135581	50.0	UO:0000022
DRON:00052369	CHEBI:135581	5.0	UO:0000022
DRON:00052370	CHEBI:31349	2.5	UO:0000022
DRON:00052371	CHEBI:93837	20.0	UO:0000022
DRON:00052372	CHEBI:28775	150.0	UO:0000022
DRON:00052372	CHEBI:4631	150.0	UO:0000022
DRON:00052373	CHEBI:28775	300.0	UO:0000022
DRON:00052373	CHEBI:4631	300.0	UO:0000022
DRON:00052374	CHEBI:28775	50.0	UO:0000022
DRON:00052374	CHEBI:4631	450.0	UO:0000022
DRON:00052375	CHEBI:9147	80.0	UO:0000022
DRON:00052375	DRON:00018284	200.0	UO:0000022
DRON:00052376	CHEBI:9147	100.0	UO:0000022
DRON:00052376	DRON:00018284	500.0	UO:0000022
DRON:00052377	CHEBI:3655	250.0	UO:0000022
DRON:00052377	CHEBI:6128	50.0	UO:0000022
DRON:00052378	CHEBI:135446	5.0	UO:0000022
DRON:00052378	DRON:00014872	0.6	UO:0000022
DRON:00052379	CHEBI:135446	5.0	UO:0000022
DRON:00052379	DRON:00014872	0.3	UO:0000022
DRON:00052380	CHEBI:135446	5.0	UO:0000022
DRON:00052380	DRON:00014872	1.25	UO:0000022
DRON:00052381	CHEBI:135446	5.0	UO:0000022
DRON:00052381	DRON:00014872	0.625	UO:0000022
DRON:00052382	CHEBI:15365	250.0	UO:0000022
DRON:00052382	CHEBI:27732	50.0	UO:0000022
DRON:00052382	CHEBI:46195	150.0	UO:0000022
DRON:00052383	CHEBI:15365	300.0	UO:0000022
DRON:00052383	CHEBI:27732	50.0	UO:0000022
DRON:00052383	CHEBI:46195	200.0	UO:0000022
DRON:00052384	CHEBI:15365	250.0	UO:0000022
DRON:00052384	CHEBI:27732	50.0	UO:0000022
DRON:00052384	CHEBI:46195	250.0	UO:0000022
DRON:00052385	CHEBI:15365	250.0	UO:0000022
DRON:00052385	CHEBI:27732	50.0	UO:0000022
DRON:00052385	CHEBI:46195	200.0	UO:0000022
DRON:00052386	CHEBI:15365	475.0	UO:0000022
DRON:00052386	CHEBI:27732	25.0	UO:0000022
DRON:00052387	CHEBI:15365	650.0	UO:0000022
DRON:00052387	CHEBI:27732	65.0	UO:0000022
DRON:00052388	CHEBI:15365	350.0	UO:0000022
DRON:00052388	CHEBI:27732	30.0	UO:0000022
DRON:00052389	CHEBI:15365	227.0	UO:0000022
DRON:00052389	CHEBI:27732	32.4	UO:0000022
DRON:00052390	CHEBI:15365	325.0	UO:0000022
DRON:00052390	CHEBI:27732	32.0	UO:0000022
DRON:00052391	CHEBI:15365	486.0	UO:0000022
DRON:00052391	CHEBI:27732	16.2	UO:0000022
DRON:00052392	CHEBI:15365	325.0	UO:0000022
DRON:00052392	CHEBI:27732	25.0	UO:0000022
DRON:00052393	CHEBI:15365	500.0	UO:0000022
DRON:00052393	CHEBI:27732	30.0	UO:0000022
DRON:00052394	CHEBI:15365	500.0	UO:0000022
DRON:00052394	CHEBI:27732	50.0	UO:0000022
DRON:00052395	CHEBI:15365	450.0	UO:0000022
DRON:00052395	CHEBI:27732	50.0	UO:0000022
DRON:00052396	CHEBI:15365	400.0	UO:0000022
DRON:00052396	CHEBI:27732	50.0	UO:0000022
DRON:00052397	CHEBI:8245	10.0	UO:0000022
DRON:00052398	DRON:00013998	15.0	UO:0000022
DRON:00052399	CHEBI:518413	40.0	UO:0000022
DRON:00052400	DRON:00013985	8.0	UO:0000022
DRON:00052401	CHEBI:6367	5.0	UO:0000022
DRON:00052402	CHEBI:16811	250.0	UO:0000022
DRON:00052402	CHEBI:46195	500.0	UO:0000022
DRON:00052403	CHEBI:46195	500.0	UO:0000022
DRON:00052403	CHEBI:8461	10.0	UO:0000022
DRON:00052404	CHEBI:31807	10.0	UO:0000022
DRON:00052405	CHEBI:47782	35.0	UO:0000022
DRON:00052406	CHEBI:9331	350.0	UO:0000022
DRON:00052406	DRON:00015856	150.0	UO:0000022
DRON:00052407	CHEBI:2639	2.0	UO:0000022
DRON:00052407	CHEBI:9683	2.0	UO:0000022
DRON:00052408	CHEBI:27974	50.0	UO:0000022
DRON:00052408	DRON:00018226	0.03	UO:0000022
DRON:00052409	CHEBI:4604	12.5	UO:0000022
DRON:00052409	CHEBI:46195	500.0	UO:0000022
DRON:00052410	DRON:00015195	500.0	UO:0000022
DRON:00052411	CHEBI:9147	300.0	UO:0000022
DRON:00052411	DRON:00014792	300.0	UO:0000022
DRON:00052412	CHEBI:3311	300.0	UO:0000022
DRON:00052412	CHEBI:33130	100.0	UO:0000022
DRON:00052413	CHEBI:3311	300.0	UO:0000022
DRON:00052413	CHEBI:33130	190.0	UO:0000022
DRON:00052414	CHEBI:28527	50.0	UO:0000022
DRON:00052414	CHEBI:28775	20.0	UO:0000022
DRON:00052415	CHEBI:31809	12.5	UO:0000022
DRON:00052415	CHEBI:7565	20.0	UO:0000022
DRON:00052416	CHEBI:24848	100.0	UO:0000022
DRON:00052416	CHEBI:28527	50.0	UO:0000022
DRON:00052416	DRON:00016710	90.0	UO:0000022
DRON:00052417	CHEBI:5778	25.0	UO:0000022
DRON:00052417	CHEBI:9671	50.0	UO:0000022
DRON:00052417	CHEBI:9948	160.0	UO:0000022
DRON:00052418	CHEBI:135180	250.0	UO:0000022
DRON:00052419	CHEBI:31905	5.0	UO:0000022
DRON:00052420	CHEBI:31252	200.0	UO:0000022
DRON:00052421	CHEBI:51038	100.0	UO:0000022
DRON:00052422	DRON:00015311	2000.0	UO:0000022
DRON:00052423	DRON:00015311	1000.0	UO:0000022
DRON:00052424	DRON:00015311	500.0	UO:0000022
DRON:00052425	DRON:00015261	60.0	UO:0000022
DRON:00052426	CHEBI:32150	250.0	UO:0000022
DRON:00052426	DRON:00015372	50.0	UO:0000022
DRON:00052427	CHEBI:3650	125.0	UO:0000022
DRON:00052427	CHEBI:6801	500.0	UO:0000022
DRON:00052428	CHEBI:31290	200.0	UO:0000022
DRON:00052429	CHEBI:135424	12.0	UO:0000022
DRON:00052429	CHEBI:77032	6.0	UO:0000022
DRON:00052430	CHEBI:15854	5.0	UO:0000022
DRON:00052430	CHEBI:17154	10.0	UO:0000022
DRON:00052430	CHEBI:26948	10.0	UO:0000022
DRON:00052431	CHEBI:6784	0.05	UO:0000022
DRON:00052431	DRON:00016671	2.0	UO:0000022
DRON:00052432	CHEBI:16714	10.0	UO:0000022
DRON:00052432	CHEBI:46195	300.0	UO:0000022
DRON:00052433	CHEBI:32168	100.0	UO:0000022
DRON:00052434	CHEBI:135662	0.5	UO:0000022
DRON:00052435	DRON:00014492	4.0	UO:0000022
DRON:00052436	DRON:00014492	5.0	UO:0000022
DRON:00052437	DRON:00014492	10.0	UO:0000022
DRON:00052438	DRON:00014492	2.0	UO:0000022
DRON:00052439	DRON:00016079	100.0	UO:0000022
DRON:00052440	CHEBI:59033	50.0	UO:0000022
DRON:00052441	CHEBI:53773	0.1	UO:0000022
DRON:00052442	CHEBI:53773	0.2	UO:0000022
DRON:00052443	CHEBI:42638	250.0	UO:0000022
DRON:00052444	CHEBI:135497	50.0	UO:0000022
DRON:00052445	CHEBI:31308	0.125	UO:0000022
DRON:00052446	CHEBI:34772	25.0	UO:0000022
DRON:00052447	CHEBI:135492	2.5	UO:0000022
DRON:00052447	CHEBI:28487	0.07	UO:0000022
DRON:00052448	CHEBI:135499	4.0	UO:0000022
DRON:00052448	CHEBI:28487	0.1	UO:0000022
DRON:00052449	CHEBI:3654	10.0	UO:0000022
DRON:00052449	CHEBI:5775	25.0	UO:0000022
DRON:00052449	DRON:00015071	80.0	UO:0000022
DRON:00052450	CHEBI:6712	250.0	UO:0000022
DRON:00052451	CHEBI:6712	500.0	UO:0000022
DRON:00052452	CHEBI:6712	100.0	UO:0000022
DRON:00052453	CHEBI:6712	200.0	UO:0000022
DRON:00052454	DRON:00015448	200.0	UO:0000022
DRON:00052455	CHEBI:3738	1.0	UO:0000022
DRON:00052455	CHEBI:41879	0.5	UO:0000022
DRON:00052456	CHEBI:102130	120.0	UO:0000022
DRON:00052456	CHEBI:45924	80.0	UO:0000022
DRON:00052457	CHEBI:31403	20.0	UO:0000022
DRON:00052457	CHEBI:4604	40.0	UO:0000022
DRON:00052458	CHEBI:27732	45.0	UO:0000022
DRON:00052458	CHEBI:31225	450.0	UO:0000022
DRON:00052459	CHEBI:27732	50.0	UO:0000022
DRON:00052459	CHEBI:31225	250.0	UO:0000022
DRON:00052460	CHEBI:26948	5.0	UO:0000022
DRON:00052460	CHEBI:46195	500.0	UO:0000022
DRON:00052461	CHEBI:3077	0.5	UO:0000022
DRON:00052461	DRON:00018161	50.0	UO:0000022
DRON:00052462	CHEBI:32111	5.0	UO:0000022
DRON:00052462	CHEBI:82431	50.0	UO:0000022
DRON:00052463	CHEBI:3650	250.0	UO:0000022
DRON:00052463	CHEBI:8064	25.0	UO:0000022
DRON:00052464	CHEBI:7916	50.0	UO:0000022
DRON:00052464	CHEBI:9147	40.0	UO:0000022
DRON:00052465	CHEBI:63627	300.0	UO:0000022
DRON:00052465	CHEBI:6704	60.0	UO:0000022
DRON:00052465	CHEBI:7553	200.0	UO:0000022
DRON:00052466	CHEBI:63631	400.0	UO:0000022
DRON:00052467	CHEBI:63631	300.0	UO:0000022
DRON:00052468	CHEBI:135483	10.0	UO:0000022
DRON:00052469	CHEBI:15365	500.0	UO:0000022
DRON:00052469	CHEBI:22652	60.0	UO:0000022
DRON:00052469	CHEBI:27732	20.0	UO:0000022
DRON:00052470	CHEBI:15365	400.0	UO:0000022
DRON:00052470	CHEBI:22652	240.0	UO:0000022
DRON:00052470	CHEBI:27732	20.0	UO:0000022
DRON:00052471	CHEBI:15365	500.0	UO:0000022
DRON:00052471	CHEBI:22652	100.0	UO:0000022
DRON:00052471	CHEBI:27732	10.0	UO:0000022
DRON:00052472	CHEBI:15365	300.0	UO:0000022
DRON:00052472	CHEBI:22652	25.0	UO:0000022
DRON:00052472	CHEBI:27732	50.0	UO:0000022
DRON:00052473	CHEBI:2639	5.0	UO:0000022
DRON:00052473	CHEBI:39465	20.0	UO:0000022
DRON:00052473	CHEBI:5778	50.0	UO:0000022
DRON:00052474	CHEBI:3638	300.0	UO:0000022
DRON:00052475	DRON:00015896	280.0	UO:0000022
DRON:00052476	CHEBI:135652	3.5	UO:0000022
DRON:00052476	CHEBI:71157	375.0	UO:0000022
DRON:00052477	CHEBI:32150	0.015	UO:0000022
DRON:00052478	DRON:00015302	0.029	UO:0000022
DRON:00052478	DRON:00018267	0.027	UO:0000022
DRON:00052479	DRON:00014905	150.0	UO:0000022
DRON:00052480	CHEBI:3077	0.25	UO:0000022
DRON:00052480	CHEBI:6538	5.0	UO:0000022
DRON:00052481	CHEBI:135372	15.0	UO:0000022
DRON:00052482	CHEBI:31943	30.0	UO:0000022
DRON:00052482	CHEBI:46195	500.0	UO:0000022
DRON:00052482	CHEBI:8093	5.0	UO:0000022
DRON:00052483	CHEBI:135169	250.0	UO:0000022
DRON:00052484	CHEBI:15640	12.5	UO:0000022
DRON:00052485	CHEBI:15640	2.5	UO:0000022
DRON:00052486	DRON:00015933	100.0	UO:0000022
DRON:00052487	CHEBI:53770	10.0	UO:0000022
DRON:00052487	CHEBI:6761	400.0	UO:0000022
DRON:00052488	CHEBI:135402	10.0	UO:0000022
DRON:00052488	CHEBI:74500	200.0	UO:0000022
DRON:00052489	CHEBI:135364	60.0	UO:0000022
DRON:00052490	CHEBI:135685	900.0	UO:0000022
DRON:00052491	CHEBI:6823	4.0	UO:0000022
DRON:00052492	CHEBI:6504	150.0	UO:0000022
DRON:00052493	CHEBI:6504	295.0	UO:0000022
DRON:00052494	CHEBI:134929	1000.0	UO:0000022
DRON:00052495	CHEBI:63627	200.0	UO:0000022
DRON:00052496	CHEBI:63627	150.0	UO:0000022
DRON:00052497	CHEBI:63610	0.2	UO:0000022
DRON:00052497	CHEBI:7476	500.0	UO:0000022
DRON:00052498	CHEBI:5551	100.0	UO:0000022
DRON:00052498	CHEBI:9449	2.5	UO:0000022
DRON:00052499	CHEBI:2639	2.5	UO:0000022
DRON:00052499	CHEBI:2904	50.0	UO:0000022
DRON:00052499	CHEBI:5778	25.0	UO:0000022
DRON:00052500	CHEBI:27306	50.0	UO:0000022
DRON:00052500	CHEBI:30566	500.0	UO:0000022
DRON:00052504	CHEBI:135420	100.0	UO:0000022
DRON:00052504	CHEBI:77032	8.0	UO:0000022
DRON:00052504	CHEBI:9328	250.0	UO:0000022
DRON:00052505	CHEBI:4325	100.0	UO:0000022
DRON:00052505	DRON:00014749	200.0	UO:0000022
DRON:00052506	CHEBI:16704	15.0	UO:0000022
DRON:00052526	CHEBI:3311	833.0	UO:0000022
DRON:00052527	CHEBI:3311	375.0	UO:0000022
DRON:00052528	CHEBI:3311	267.0	UO:0000022
DRON:00052529	CHEBI:31793	115.0	UO:0000022
DRON:00052530	CHEBI:77635	500.0	UO:0000022
DRON:00052531	CHEBI:31607	18.0	UO:0000022
DRON:00052541	CHEBI:17020	2500.0	UO:0000022
DRON:00052542	CHEBI:30563	1200.0	UO:0000022
DRON:00052559	CHEBI:3311	1250.0	UO:0000022
DRON:00052559	DRON:00017922	76.0	UO:0000022
DRON:00052560	CHEBI:30187	500.0	UO:0000022
DRON:00052560	CHEBI:9147	250.0	UO:0000022
DRON:00052561	CHEBI:31793	80.0	UO:0000022
DRON:00052561	CHEBI:3311	680.0	UO:0000022
DRON:00052561	CHEBI:9147	25.0	UO:0000022
DRON:00052562	DRON:00016263	960.0	UO:0000022
DRON:00052563	DRON:00016855	108.0	UO:0000022
DRON:00052564	DRON:00016263	1000.0	UO:0000022
DRON:00052565	DRON:00014393	600.0	UO:0000022
DRON:00052566	CHEBI:75323	5000.0	UO:0000022
DRON:00052567	CHEBI:16664	400.0	UO:0000022
DRON:00052568	CHEBI:33130	500.0	UO:0000022
DRON:00052568	CHEBI:9147	270.0	UO:0000022
DRON:00052569	CHEBI:33130	500.0	UO:0000022
DRON:00052569	CHEBI:9147	250.0	UO:0000022
DRON:00052571	DRON:00015826	1000.0	UO:0000022
DRON:00052572	CHEBI:18257	3000.0	UO:0000022
DRON:00052573	DRON:00017218	89.0	UO:0000022
DRON:00052574	CHEBI:77635	50.0	UO:0000022
DRON:00052575	CHEBI:107736	5.0	UO:0000022
DRON:00052575	CHEBI:9147	250.0	UO:0000022
DRON:00052576	CHEBI:30563	225.0	UO:0000022
DRON:00052576	CHEBI:33130	560.0	UO:0000022
DRON:00052577	CHEBI:29016	1000.0	UO:0000022
DRON:00052578	CHEBI:9147	40.0	UO:0000022
DRON:00052578	DRON:00018284	50.0	UO:0000022
DRON:00052583	CHEBI:33130	450.0	UO:0000022
DRON:00052583	CHEBI:9147	400.0	UO:0000022
DRON:00052584	CHEBI:8654	100.0	UO:0000022
DRON:00052585	CHEBI:28940	0.005	UO:0000022
DRON:00052585	CHEBI:3311	1250.0	UO:0000022
DRON:00052586	CHEBI:7443	1000.0	UO:0000022
DRON:00052587	CHEBI:16163	750.0	UO:0000022
DRON:00052588	CHEBI:24848	600.0	UO:0000022
DRON:00052589	CHEBI:61000	10.0	UO:0000022
DRON:00052590	CHEBI:135766	5.0	UO:0000022
DRON:00052591	CHEBI:52010	1.0	UO:0000022
DRON:00052591	CHEBI:8093	3.89	UO:0000022
DRON:00052592	CHEBI:4604	20.0	UO:0000022
DRON:00052593	CHEBI:4604	10.0	UO:0000022
DRON:00052594	CHEBI:46195	180.0	UO:0000022
DRON:00052595	CHEBI:46195	300.0	UO:0000022
DRON:00052596	CHEBI:15365	300.0	UO:0000022
DRON:00052597	CHEBI:15365	400.0	UO:0000022
DRON:00052601	DRON:00014756	2000.0	UO:0000022
DRON:00052602	CHEBI:190513	2377.0	UO:0000022
DRON:00052603	CHEBI:17548	200.0	UO:0000022
DRON:00052603	CHEBI:33130	80.0	UO:0000022
DRON:00052604	CHEBI:17548	200.0	UO:0000022
DRON:00052604	CHEBI:31793	40.0	UO:0000022
DRON:00052605	CHEBI:140503	400.0	UO:0000022
DRON:00052605	CHEBI:3311	75.0	UO:0000022
DRON:00052606	CHEBI:15365	500.0	UO:0000022
DRON:00052606	CHEBI:15428	250.0	UO:0000022
DRON:00052607	CHEBI:15365	100.0	UO:0000022
DRON:00052607	CHEBI:15428	50.0	UO:0000022
DRON:00052608	CHEBI:15365	300.0	UO:0000022
DRON:00052608	CHEBI:15428	150.0	UO:0000022
DRON:00052609	CHEBI:17548	350.0	UO:0000022
DRON:00052609	CHEBI:33130	100.0	UO:0000022
DRON:00052610	CHEBI:17548	400.0	UO:0000022
DRON:00052610	CHEBI:33130	160.0	UO:0000022
DRON:00052611	CHEBI:15365	80.0	UO:0000022
DRON:00052611	CHEBI:52010	0.5	UO:0000022
DRON:00052611	CHEBI:8093	2.5	UO:0000022
DRON:00052612	CHEBI:15365	524.0	UO:0000022
DRON:00052613	DRON:00018285	10.0	UO:0000022
DRON:00052614	DRON:00018285	120.0	UO:0000022
DRON:00052615	CHEBI:17548	80.0	UO:0000022
DRON:00052615	CHEBI:3311	760.0	UO:0000022
DRON:00052616	CHEBI:2896	5.0	UO:0000022
DRON:00052616	CHEBI:46195	500.0	UO:0000022
DRON:00052616	CHEBI:8093	5.0	UO:0000022
DRON:00052617	CHEBI:2896	5.0	UO:0000022
DRON:00052617	CHEBI:46195	325.0	UO:0000022
DRON:00052617	CHEBI:8093	10.0	UO:0000022
DRON:00052618	CHEBI:135590	60.0	UO:0000022
DRON:00052619	CHEBI:135590	15.0	UO:0000022
DRON:00052620	CHEBI:135062	141.0	UO:0000022
DRON:00052620	CHEBI:8104	22.0	UO:0000022
DRON:00052621	CHEBI:7577	10.0	UO:0000022
DRON:00052622	CHEBI:71157	500.0	UO:0000022
DRON:00052623	CHEBI:71157	300.0	UO:0000022
DRON:00052624	CHEBI:71157	250.0	UO:0000022
DRON:00052625	CHEBI:31902	20.0	UO:0000022
DRON:00052626	CHEBI:2896	10.0	UO:0000022
DRON:00052626	CHEBI:51209	120.0	UO:0000022
DRON:00052627	CHEBI:3077	6.0	UO:0000022
DRON:00052627	CHEBI:9453	600.0	UO:0000022
DRON:00052628	CHEBI:34975	30.0	UO:0000022
DRON:00052630	CHEBI:8687	50.0	UO:0000022
DRON:00052631	CHEBI:50156	100.0	UO:0000022
DRON:00052632	CHEBI:7488	100.0	UO:0000022
DRON:00052633	CHEBI:41531	100.0	UO:0000022
DRON:00052634	DRON:00017617	762.0	UO:0000022
DRON:00052635	DRON:00014587	300.0	UO:0000022
DRON:00052636	DRON:00017617	300.0	UO:0000022
DRON:00052637	CHEBI:63018	500.0	UO:0000022
DRON:00052638	CHEBI:28971	500.0	UO:0000022
DRON:00052638	CHEBI:4511	250.0	UO:0000022
DRON:00052639	CHEBI:23965	1.0	UO:0000022
DRON:00052639	CHEBI:6715	2.5	UO:0000022
DRON:00052640	CHEBI:23965	1.0	UO:0000022
DRON:00052640	CHEBI:6715	5.0	UO:0000022
DRON:00052641	CHEBI:107736	10.0	UO:0000022
DRON:00052641	CHEBI:9147	800.0	UO:0000022
DRON:00052641	DRON:00018284	200.0	UO:0000022
DRON:00052642	CHEBI:61995	1500.0	UO:0000022
DRON:00052643	CHEBI:5855	200.0	UO:0000022
DRON:00052644	CHEBI:5855	120.0	UO:0000022
DRON:00052645	CHEBI:28177	100.0	UO:0000022
DRON:00052646	CHEBI:28787	0.8	UO:0000022
DRON:00052647	CHEBI:31794	100.0	UO:0000022
DRON:00052647	CHEBI:3311	500.0	UO:0000022
DRON:00052651	DRON:00015631	50.0	UO:0000022
DRON:00052652	DRON:00015749	30.0	UO:0000022
DRON:00052652	DRON:00017985	143.0	UO:0000022
DRON:00052653	DRON:00015631	150.0	UO:0000022
DRON:00052654	DRON:00016107	40.0	UO:0000022
DRON:00052655	DRON:00016107	25.0	UO:0000022
DRON:00052656	CHEBI:28971	500.0	UO:0000022
DRON:00052656	CHEBI:77032	8.0	UO:0000022
DRON:00052657	CHEBI:28971	1000.0	UO:0000022
DRON:00052657	CHEBI:77032	8.0	UO:0000022
DRON:00052658	CHEBI:28544	0.1	UO:0000022
DRON:00052659	CHEBI:28544	0.08	UO:0000022
DRON:00052660	CHEBI:78870	65.0	UO:0000022
DRON:00052660	CHEBI:8069	16.0	UO:0000022
DRON:00052661	DRON:00017119	300.0	UO:0000022
DRON:00052662	CHEBI:4046	3.0	UO:0000022
DRON:00052662	CHEBI:41879	0.75	UO:0000022
DRON:00052663	CHEBI:31403	75.0	UO:0000022
DRON:00052663	CHEBI:71157	400.0	UO:0000022
DRON:00052664	CHEBI:28462	10.0	UO:0000022
DRON:00052664	CHEBI:53778	30.0	UO:0000022
DRON:00052665	CHEBI:135832	30.0	UO:0000022
DRON:00052665	CHEBI:28971	1000.0	UO:0000022
DRON:00052666	CHEBI:135832	30.0	UO:0000022
DRON:00052666	CHEBI:28971	500.0	UO:0000022
DRON:00052667	CHEBI:26948	10.0	UO:0000022
DRON:00052667	CHEBI:7476	250.0	UO:0000022
DRON:00052668	DRON:00014118	20.0	UO:0000022
DRON:00052669	CHEBI:7986	150.0	UO:0000022
DRON:00052669	DRON:00018133	375.0	UO:0000022
DRON:00052670	CHEBI:48574	200.0	UO:0000022
DRON:00052671	CHEBI:49662	60.0	UO:0000022
DRON:00052672	CHEBI:7986	100.0	UO:0000022
DRON:00052673	CHEBI:28741	10.0	UO:0000022
DRON:00052674	CHEBI:28741	25.0	UO:0000022
DRON:00052675	CHEBI:135590	60.0	UO:0000022
DRON:00052675	CHEBI:2676	875.0	UO:0000022
DRON:00052676	CHEBI:2896	10.0	UO:0000022
DRON:00052676	CHEBI:51209	240.0	UO:0000022
DRON:00052677	CHEBI:63627	300.0	UO:0000022
DRON:00052677	CHEBI:6704	60.0	UO:0000022
DRON:00052678	CHEBI:31292	200.0	UO:0000022
DRON:00052678	CHEBI:6752	25.0	UO:0000022
DRON:00052678	CHEBI:9336	500.0	UO:0000022
DRON:00052679	CHEBI:135590	30.0	UO:0000022
DRON:00052679	CHEBI:3479	1000.0	UO:0000022
DRON:00052680	DRON:00015460	50.0	UO:0000022
DRON:00052681	CHEBI:33975	130.0	UO:0000022
DRON:00052681	DRON:00014829	1000.0	UO:0000022
DRON:00052682	DRON:00018285	22.5	UO:0000022
DRON:00052682	DRON:00018799	60.0	UO:0000022
DRON:00052684	CHEBI:17548	200.0	UO:0000022
DRON:00052685	CHEBI:22652	238.0	UO:0000022
DRON:00052685	DRON:00017955	295.0	UO:0000022
DRON:00052686	CHEBI:27446	125.0	UO:0000022
DRON:00052687	CHEBI:4903	0.035	UO:0000022
DRON:00052687	CHEBI:7627	0.4	UO:0000022
DRON:00052688	CHEBI:33234	100.0	UO:0000022
DRON:00052689	CHEBI:22652	40.0	UO:0000022
DRON:00052690	CHEBI:3125	2.5	UO:0000022
DRON:00052691	CHEBI:3125	7.5	UO:0000022
DRON:00052692	DRON:00018284	330.0	UO:0000022
DRON:00052693	DRON:00018284	400.0	UO:0000022
DRON:00052694	DRON:00018284	125.0	UO:0000022
DRON:00052695	DRON:00018284	200.0	UO:0000022
DRON:00052696	DRON:00018284	250.0	UO:0000022
DRON:00052697	DRON:00018284	550.0	UO:0000022
DRON:00052698	CHEBI:5118	20.0	UO:0000022
DRON:00052699	CHEBI:50275	20.0	UO:0000022
DRON:00052711	CHEBI:53778	50.0	UO:0000022
DRON:00052712	CHEBI:135406	4.0	UO:0000022
DRON:00052713	CHEBI:77032	12.0	UO:0000022
DRON:00052714	CHEBI:77032	16.0	UO:0000022
DRON:00052715	CHEBI:77032	20.0	UO:0000022
DRON:00052716	CHEBI:32065	0.5	UO:0000022
DRON:00052717	CHEBI:27902	270.0	UO:0000022
DRON:00052718	CHEBI:3745	150.0	UO:0000022
DRON:00052719	CHEBI:3745	600.0	UO:0000022
DRON:00052720	CHEBI:28077	150.0	UO:0000022
DRON:00052721	DRON:00016889	300.0	UO:0000022
DRON:00052722	CHEBI:18067	10.0	UO:0000022
DRON:00052723	CHEBI:50275	40.0	UO:0000022
DRON:00052724	CHEBI:3311	1500.0	UO:0000022
DRON:00052725	CHEBI:6128	200.0	UO:0000022
DRON:00052726	CHEBI:2611	0.5	UO:0000022
DRON:00052727	CHEBI:2611	2.0	UO:0000022
DRON:00052728	CHEBI:2611	1.0	UO:0000022
DRON:00052729	CHEBI:2611	3.0	UO:0000022
DRON:00052730	CHEBI:5001	160.0	UO:0000022
DRON:00052731	CHEBI:9453	120.0	UO:0000022
DRON:00052735	CHEBI:3745	300.0	UO:0000022
